Id,dataset,K,nclim,prio,alpha,rel_dom,rel_irr,rel_eco,crel_dom,crel_irr,crel_eco
47,Princeton,120,8,3,0.5,59.8333333333333,57,73.6666666666667,76.4184495428096,63.4941326374722,69.4441019823366
48,Princeton,120,8,3,0.9,57.3333333333333,56.5,73.6666666666667,78.2880283117932,59.7771124065817,64.7912248309353
49,Princeton,120,9,1,0.5,58.3333333333333,55.3333333333333,82.3333333333333,74.6742099111168,61.4589417049926,87.6611157626329
50,Princeton,120,9,1,0.9,55.5,55.3333333333333,74.8333333333333,75.586020808846,57.1476876205054,96.1916617558222
51,Princeton,120,9,2,0.5,59.3333333333333,55.3333333333333,75,75.8978010660702,61.4589417049926,74.3835830247802
52,Princeton,120,9,2,0.9,55.8333333333333,55.3333333333333,73,77.8626724961698,57.1476876205054,71.4870721641448
53,Princeton,120,9,3,0.5,59.3333333333333,56.1666666666667,72.8333333333333,75.8978010660702,62.757420578392,68.8343170409051
54,Princeton,120,9,3,0.9,55.8333333333333,55.3333333333333,72.8333333333333,77.8626724961698,58.8482716959477,64.2193425492103
55,Princeton,120,10,1,0.5,58,55.1666666666667,82,74.1702938416427,60.6599052613753,87.3945030112153
56,Princeton,120,10,1,0.9,55.1666666666667,55.1666666666667,74.1666666666667,75.0691653846176,56.4062910466194,96.1097264871504
57,Princeton,120,10,2,0.5,59,55.1666666666667,74.6666666666667,75.427489110162,60.6599052613753,73.7523225589756
58,Princeton,120,10,2,0.9,55.1666666666667,55.1666666666667,72.6666666666667,77.382916982353,56.4062910466194,71.0025553035185
59,Princeton,120,10,3,0.5,59,55.6666666666667,72.6666666666667,75.427489110162,61.8934951609539,68.3960928487171
60,Princeton,120,10,3,0.9,55.1666666666667,55.1666666666667,72.6666666666667,77.382916982353,58.1611512530845,63.3829773721254
61,Princeton,120,11,1,0.5,57.1666666666667,54.1666666666667,81.8333333333333,73.6234825154042,59.9661328947215,87.2245773422817
62,Princeton,120,11,1,0.9,54.6666666666667,54.1666666666667,73.6666666666667,74.5802329195968,55.6130325169778,96.0446198425104
63,Princeton,120,11,2,0.5,57.6666666666667,54.1666666666667,74,74.946505194092,59.9661328947215,72.8680850955977
64,Princeton,120,11,2,0.9,54.6666666666667,54.1666666666667,72.3333333333333,76.939662977333,55.6130325169778,70.4417788057423
65,Princeton,120,11,3,0.5,57.6666666666667,55.1666666666667,71.8333333333333,74.946505194092,61.0992681466014,67.8696991935308
66,Princeton,120,11,3,0.9,54.6666666666667,54.3333333333333,71.8333333333333,76.939662977333,57.4171352078185,62.4836807403803
67,Princeton,120,12,1,0.5,56.1666666666667,53.1666666666667,81.5,73.0923665012049,59.2423579990402,87.0818422653841
68,Princeton,120,12,1,0.9,53.6666666666667,53.1666666666667,73.1666666666667,74.137140540604,54.7333630479269,95.9490342215251
69,Princeton,120,12,2,0.5,56.8333333333333,53.1666666666667,73.3333333333333,74.4459657130794,59.2423579990402,72.393555432941
70,Princeton,120,12,2,0.9,54,53.1666666666667,71.3333333333333,76.5461549694465,54.7333630479269,69.808139188547
71,Princeton,120,12,3,0.5,56.8333333333333,54.1666666666667,71,74.4459657130794,60.4538676493001,66.9649087568133
72,Princeton,120,12,3,0.9,54,53.3333333333333,71,76.5461549694465,56.6018313995801,61.4357300174972
73,Princeton,120,13,1,0.5,67.6666666666667,65.5,86.8333333333333,80.6536225781654,69.0601671365555,90.4543491309807
74,Princeton,120,13,1,0.9,65.8333333333333,65.5,80.8333333333333,81.3684057410943,65.5183918725091,97.1139696137861
75,Princeton,120,13,2,0.5,68.1666666666667,65.5,81.5,81.499073828793,69.0601671365555,81.2801191498115
76,Princeton,120,13,2,0.9,66,65.5,80,83.1627936811226,65.5183918725091,77.6425599671202
77,Princeton,120,13,3,0.5,68.1666666666667,66,79.6666666666667,81.499073828793,70.2650681353604,76.3758628917523
78,Princeton,120,13,3,0.9,66,65.6666666666667,79.6666666666667,83.1627936811226,66.6900618717884,72.8735624046275
79,Princeton,120,14,1,0.5,67,65,86,80.0934505600585,68.2817080581637,90.0303015366512
80,Princeton,120,14,1,0.9,65.1666666666667,65,80.3333333333333,80.7277579092166,64.9190559419316,97.0583356324654
81,Princeton,120,14,2,0.5,67.5,65,81.1666666666667,80.9409330541788,68.2817080581637,80.8340299594278
82,Princeton,120,14,2,0.9,65.3333333333333,65,79.5,82.5703199395838,64.9190559419316,77.0641753439673
83,Princeton,120,14,3,0.5,67.5,65.6666666666667,79.3333333333333,80.9409330541788,69.5297373969787,75.6710104345503
84,Princeton,120,14,3,0.9,65.3333333333333,65.1666666666667,79.3333333333333,82.5703199395838,66.0690070445481,72.3068993643008
85,Princeton,120,15,1,0.5,65.5,63.6666666666667,85.6666666666667,79.5247551549702,67.4707554127762,89.8465569777941
86,Princeton,120,15,1,0.9,64.5,63.6666666666667,80,80.1593756202818,64.1312877257211,97.0000221105851
87,Princeton,120,15,2,0.5,66.6666666666667,63.6666666666667,79.8333333333333,80.4285375338852,67.4707554127762,80.0393594712088
88,Princeton,120,15,2,0.9,64.6666666666667,63.6666666666667,79,82.0249411350305,64.1312877257211,76.7562445249019
89,Princeton,120,15,3,0.5,66.6666666666667,64.8333333333333,78.3333333333333,80.4285375338852,68.6541106353539,75.0642546570393
90,Princeton,120,15,3,0.9,64.6666666666667,63.8333333333333,78.3333333333333,82.0249411350305,65.4233549999091,71.3240885725743
91,Princeton,120,16,1,0.5,65.1666666666667,62.8333333333333,85.5,78.8564961745597,66.951491079158,89.6234928102691
92,Princeton,120,16,1,0.9,63.1666666666667,62.8333333333333,79.5,79.6404934239017,63.2470532694702,96.9419192856284
93,Princeton,120,16,2,0.5,66.1666666666667,62.8333333333333,79.6666666666667,79.7846637192279,66.951491079158,79.5516849922289
94,Princeton,120,16,2,0.9,63.5,62.8333333333333,78.1666666666667,81.5691292928721,63.2470532694702,76.0137474972112
95,Princeton,120,16,3,0.5,66.1666666666667,64,77.8333333333333,79.7846637192279,68.1974283983454,74.228891622194
96,Princeton,120,16,3,0.9,63.5,62.8333333333333,77.8333333333333,81.5691292928721,64.4895146099085,70.7058039244781
97,Princeton,120,17,1,0.5,64.6666666666667,61.6666666666667,84.8333333333333,78.3707978766096,66.0184174446588,89.3006638512854
98,Princeton,120,17,1,0.9,62.3333333333333,61.6666666666667,78.8333333333333,79.06133626384,62.5531767041224,96.8487160639947
99,Princeton,120,17,2,0.5,65.5,61.6666666666667,79.5,79.3018603152327,66.0184174446588,79.1974427224313
100,Princeton,120,17,2,0.9,62.3333333333333,61.6666666666667,77.5,81.051472195234,62.5531767041224,75.2531897520481
101,Princeton,120,17,3,0.5,65.5,62.5,77.1666666666667,79.3018603152327,67.3578516604938,73.3834732820561
102,Princeton,120,17,3,0.9,62.3333333333333,61.6666666666667,77.1666666666667,81.051472195234,63.8127011050796,69.7860781238696
103,Princeton,120,18,1,0.5,63.5,60.3333333333333,84.6666666666667,77.8635850748725,65.1488456616629,89.1142975565929
104,Princeton,120,18,1,0.9,61.3333333333333,60.3333333333333,78.1666666666667,78.5342226963107,61.7583018964691,96.7883247739099
105,Princeton,120,18,2,0.5,64.6666666666667,60.3333333333333,78.6666666666667,78.8320338349458,65.1488456616629,78.605386908823
106,Princeton,120,18,2,0.9,61.5,60.3333333333333,76.6666666666667,80.553806462393,61.7583018964691,74.873251701961
107,Princeton,120,18,3,0.5,64.6666666666667,61.5,76,78.8320338349458,66.5049395639937,72.6254098844557
108,Princeton,120,18,3,0.9,61.5,60.5,76,80.553806462393,63.1084488187654,68.9194991181796
109,Princeton,120,19,1,0.5,75.5,73.5,89.1666666666667,85.5670041524854,75.2704930576353,92.2254197885672
110,Princeton,120,19,1,0.9,73.8333333333333,73.5,85.5,86.1670178341811,72.2635688901607,97.7489327248389
111,Princeton,120,19,2,0.5,76,73.5,85.8333333333333,86.2283833744872,75.2704930576353,85.0486073077683
112,Princeton,120,19,2,0.9,73.8333333333333,73.5,84.3333333333333,87.6077088711736,72.2635688901607,82.1155879336797
113,Princeton,120,19,3,0.5,76,74.1666666666667,84,86.2283833744872,76.2938606948929,80.9528449424311
114,Princeton,120,19,3,0.9,73.8333333333333,73.6666666666667,84,87.6077088711736,73.2318234639541,78.240401247069
115,Princeton,120,20,1,0.5,74.3333333333333,71.8333333333333,88.8333333333333,84.9664273752176,74.4252243749819,91.9112480930564
116,Princeton,120,20,1,0.9,72.6666666666667,71.8333333333333,84.6666666666667,85.5492691485698,71.4531332728282,97.6778199273616
117,Princeton,120,20,2,0.5,74.8333333333333,71.8333333333333,85.5,85.620855007875,74.4252243749819,84.8098692689382
118,Princeton,120,20,2,0.9,72.6666666666667,71.8333333333333,84.1666666666667,87.0550994832882,71.4531332728282,81.3376302439558
119,Princeton,120,20,3,0.5,74.8333333333333,72.8333333333333,83.3333333333333,85.620855007875,75.5119030677565,80.3890096341464
120,Princeton,120,20,3,0.9,72.6666666666667,72.1666666666667,83.3333333333333,87.0550994832882,72.3488663468673,77.6935814401125
121,Princeton,120,21,1,0.5,73.3333333333333,70.5,88.6666666666667,84.3018748854322,73.7026496850086,91.7832669010408
122,Princeton,120,21,1,0.9,71,70.5,84.3333333333333,84.9899547469414,70.4886518988189,97.6063634924026
123,Princeton,120,21,2,0.5,73.8333333333333,70.5,85,84.9728000042596,73.7026496850086,84.5028692013549
124,Princeton,120,21,2,0.9,71.5,70.5,83,86.5289747770829,70.4886518988189,80.9060230627652
125,Princeton,120,21,3,0.5,73.8333333333333,72,82.5,84.9728000042596,74.8632606798294,79.7038278168587
126,Princeton,120,21,3,0.9,71.5,70.6666666666667,82.5,86.5289747770829,71.415848531112,77.0721329567807
127,Princeton,120,22,1,0.5,72.6666666666667,70.3333333333333,88,83.7043578601524,72.8674481755884,91.5891662334318
128,Princeton,120,22,1,0.9,70.3333333333333,70.3333333333333,84,84.3556492822484,69.7649396588419,97.5596630796067
129,Princeton,120,22,2,0.5,73.1666666666667,70.3333333333333,84.3333333333333,84.3943330571382,72.8674481755884,84.1020507625502
130,Princeton,120,22,2,0.9,70.3333333333333,70.3333333333333,82.3333333333333,85.9297682312522,69.7649396588419,80.4784543816991
131,Princeton,120,22,3,0.5,73.1666666666667,71.1666666666667,82.3333333333333,84.3943330571382,74.045663049714,79.1507729925019
132,Princeton,120,22,3,0.9,70.3333333333333,70.3333333333333,82.3333333333333,85.9297682312522,70.7174806458329,76.4755385150589
133,Princeton,120,23,1,0.5,71.3333333333333,68.8333333333333,87.8333333333333,83.1599139952955,71.9189746392053,91.3423290614128
134,Princeton,120,23,1,0.9,69,68.8333333333333,83.3333333333333,83.6930907212908,69.1249579253203,97.488699968762
135,Princeton,120,23,2,0.5,72,68.8333333333333,83.6666666666667,83.871227237573,71.9189746392053,83.623668442647
136,Princeton,120,23,2,0.9,69.1666666666667,68.8333333333333,81.6666666666667,85.2730903272662,69.1249579253203,80.3436786034084
137,Princeton,120,23,3,0.5,72,69.6666666666667,81.6666666666667,83.871227237573,73.1201125158344,78.4941345243817
138,Princeton,120,23,3,0.9,69.1666666666667,68.8333333333333,81.6666666666667,85.2730903272662,70.1656305544736,75.8994214927814
139,Princeton,120,24,1,0.5,70.3333333333333,67.6666666666667,87.8333333333333,82.6021913726752,71.0201942272567,91.2405223824862
140,Princeton,120,24,1,0.9,68.1666666666667,67.6666666666667,82.8333333333333,83.2104164494618,68.0769025810029,97.4127344266873
141,Princeton,120,24,2,0.5,71.1666666666667,67.6666666666667,83.1666666666667,83.3395705073104,71.0201942272567,83.239013413829
142,Princeton,120,24,2,0.9,68.1666666666667,67.6666666666667,81.5,84.8238618092056,68.0769025810029,79.9047837537744
143,Princeton,120,24,3,0.5,71.1666666666667,68.5,81.1666666666667,83.3395705073104,72.2228952038476,78.0199661583433
144,Princeton,120,24,3,0.9,68.1666666666667,68,81.1666666666667,84.8238618092056,69.1874664804139,75.0855597038431
145,Princeton,120,25,1,0.5,80.8333333333333,79.8333333333333,92.1666666666667,89.5957761315629,80.7004056820995,94.8255358425696
146,Princeton,120,25,1,0.9,80.3333333333333,79.8333333333333,88.3333333333333,90.2940653911553,77.895217914409,98.2895250834166
147,Princeton,120,25,2,0.5,81.1666666666667,79.8333333333333,88.5,90.0937198819814,80.7004056820995,89.4222077611045
148,Princeton,120,25,2,0.9,80.3333333333333,79.8333333333333,88.1666666666667,91.3116687428347,77.895217914409,87.2472240980135
149,Princeton,120,25,3,0.5,81.1666666666667,80.3333333333333,87.8333333333333,90.0937198819814,81.4842229393998,86.3370740059362
150,Princeton,120,25,3,0.9,80.3333333333333,80,87.8333333333333,91.3116687428347,78.8872024829382,83.3427360959039
151,Princeton,120,26,1,0.5,80.8333333333333,79.1666666666667,91.6666666666667,89.0150440252663,80.2807761534189,94.573662590908
152,Princeton,120,26,1,0.9,79.6666666666667,79.1666666666667,88.1666666666667,89.7916913761032,77.265252161542,98.2127702726004
153,Princeton,120,26,2,0.5,81,79.1666666666667,88.5,89.518934274238,80.2807761534189,89.1058073764253
154,Princeton,120,26,2,0.9,80,79.1666666666667,87.6666666666667,90.9225841180826,77.265252161542,85.9411341596343
155,Princeton,120,26,3,0.5,81,80,87.1666666666667,89.518934274238,81.1475632290208,85.6373278823323
156,Princeton,120,26,3,0.9,80,79.1666666666667,87.1666666666667,90.9225841180826,78.0524726987592,82.7910430155423
157,Princeton,120,27,1,0.5,79.8333333333333,78.3333333333333,91.3333333333333,88.6326583015138,79.4033724602246,93.9460157425907
158,Princeton,120,27,1,0.9,78.3333333333333,78.3333333333333,87.5,89.3320399925292,76.5133641457633,98.1124888247269
159,Princeton,120,27,2,0.5,80,78.3333333333333,88.1666666666667,89.12664389815,79.4033724602246,88.5856387042205
160,Princeton,120,27,2,0.9,78.5,78.3333333333333,86.8333333333333,90.4991596687854,76.5133641457633,85.4477440300702
161,Princeton,120,27,3,0.5,80,78.6666666666667,86.8333333333333,89.12664389815,80.3364708374894,84.7900827482527
162,Princeton,120,27,3,0.9,78.5,78.5,86.8333333333333,90.4991596687854,77.3762003321442,81.9379929619755
163,Princeton,120,28,1,0.5,79.3333333333333,78.1666666666667,91,88.0664276039238,78.9399010331886,93.7547158935695
164,Princeton,120,28,1,0.9,78.1666666666667,78.1666666666667,87.3333333333333,88.8740223529852,75.7766941134204,98.0695619003999
165,Princeton,120,28,2,0.5,79.5,78.1666666666667,87.8333333333333,88.5908850168932,78.9399010331886,88.0636805815532
166,Princeton,120,28,2,0.9,78.1666666666667,78.1666666666667,86.8333333333333,90.0696269395198,75.7766941134204,85.0957193101066
167,Princeton,120,28,3,0.5,79.5,78.5,86.8333333333333,88.5908850168932,79.8206296392411,84.4223066556862
168,Princeton,120,28,3,0.9,78.1666666666667,78.1666666666667,86.8333333333333,90.0696269395198,76.6324587404058,81.5575589983269
169,Princeton,120,29,1,0.5,78.6666666666667,76.8333333333333,90.6666666666667,87.6227198062814,78.0507442076149,93.4689047032712
170,Princeton,120,29,1,0.9,77.3333333333333,76.8333333333333,87,88.3379040259624,75.1177692046388,98.0324449068453
171,Princeton,120,29,2,0.5,79.1666666666667,76.8333333333333,87.3333333333333,88.1582523224276,78.0507442076149,87.6576903229353
172,Princeton,120,29,2,0.9,77.3333333333333,76.8333333333333,86.3333333333333,89.5802643674416,75.1177692046388,84.5512424321272
173,Princeton,120,29,3,0.5,79.1666666666667,77.6666666666667,86,88.1582523224276,78.9321860100555,83.9539184727589
174,Princeton,120,29,3,0.9,77.3333333333333,77.1666666666667,86,89.5802643674416,76.0031174340897,80.8310559821944
175,Princeton,120,30,1,0.5,77.5,76.1666666666667,90.3333333333333,87.0262540957047,77.326123436234,93.2492628540046
176,Princeton,120,30,1,0.9,76.8333333333333,76.1666666666667,86.6666666666667,87.8227479558797,74.1975106237552,97.9658407494718
177,Princeton,120,30,2,0.5,78.3333333333333,76.1666666666667,86.5,87.5984615360918,77.326123436234,87.040078526522
178,Princeton,120,30,2,0.9,76.8333333333333,76.1666666666667,86.1666666666667,89.1133655701072,74.1975106237552,83.9609849971365
179,Princeton,120,30,3,0.5,78.3333333333333,77,85.5,87.5984615360918,78.2679912425664,83.0181883793468
180,Princeton,120,30,3,0.9,76.8333333333333,76.3333333333333,85.5,89.1133655701072,75.0412543835175,80.3580964693473
181,Princeton,120,31,1,0.5,86,85.1666666666667,94.5,92.8871120690839,85.4697206085443,96.1241650781569
182,Princeton,120,31,1,0.9,85.3333333333333,85.1666666666667,91.6666666666667,93.6811386346684,82.5766911378591,98.7084615384615
183,Princeton,120,31,2,0.5,86.6666666666667,85.1666666666667,91.6666666666667,93.2194372459285,85.4697206085443,92.5180108514741
184,Princeton,120,31,2,0.9,85.3333333333333,85.1666666666667,91,94.4084658906808,82.5766911378591,90.8160283398858
185,Princeton,120,31,3,0.5,86.6666666666667,85.3333333333333,91,93.2194372459285,86.2337847757668,89.5598996952851
186,Princeton,120,31,3,0.9,85.3333333333333,85.1666666666667,91,94.4084658906808,83.4245788762075,87.5333901982207
187,Princeton,120,32,1,0.5,85.8333333333333,84.5,94,92.4317773505862,84.7555130338722,95.7558967329972
188,Princeton,120,32,1,0.9,84.8333333333333,84.5,91.5,93.1085476455045,82.1480352011124,98.6761538461538
189,Princeton,120,32,2,0.5,86.1666666666667,84.5,91.5,92.7828160247465,84.7555130338722,91.946677068776
190,Princeton,120,32,2,0.9,84.8333333333333,84.5,90.6666666666667,93.8849902667286,82.1480352011124,90.2507559666151
191,Princeton,120,32,3,0.5,86.1666666666667,84.8333333333333,90.5,92.7828160247465,85.5353725047273,88.8768362359411
192,Princeton,120,32,3,0.9,84.8333333333333,84.6666666666667,90.5,93.8849902667286,82.966316654892,87.0296707410809
193,Princeton,120,33,1,0.5,85,83.5,93.8333333333333,91.9599808568126,84.0109625300584,95.6998534286562
194,Princeton,120,33,1,0.9,83.6666666666667,83.5,90.8333333333333,92.6385292114334,81.4465035714552,98.6000057817421
195,Princeton,120,33,2,0.5,85.3333333333333,83.5,91,92.3382098439015,84.0109625300584,91.5955840097838
196,Princeton,120,33,2,0.9,83.8333333333333,83.5,89.8333333333333,93.4539014204597,81.4465035714552,89.7521719648199
197,Princeton,120,33,3,0.5,85.3333333333333,83.6666666666667,89.6666666666667,92.3382098439015,84.8742523395066,88.1405947837199
198,Princeton,120,33,3,0.9,83.8333333333333,83.5,89.6666666666667,93.4539014204597,82.2995545614741,86.3381597205631
199,Princeton,120,34,1,0.5,84.3333333333333,83,93.5,91.4977372187616,83.2355826550478,95.6504314970049
200,Princeton,120,34,1,0.9,83,83,90.3333333333333,92.1695438273433,80.7336213298829,98.5397435897436
201,Princeton,120,34,2,0.5,84.8333333333333,83,90.6666666666667,91.890723195258,83.2355826550478,91.3860298238435
202,Princeton,120,34,2,0.9,83,83,89.5,93.0103725507465,80.7336213298829,89.4156739552759
203,Princeton,120,34,3,0.5,84.8333333333333,83.1666666666667,89.5,91.890723195258,84.0615796413979,88.0254460849965
204,Princeton,120,34,3,0.9,83,83,89.5,93.0103725507465,81.6260995025173,85.7846103027508
205,Princeton,120,35,1,0.5,84,82.6666666666667,93.1666666666667,90.9665870232228,82.7581271803236,95.3050171520232
206,Princeton,120,35,1,0.9,82.8333333333333,82.6666666666667,89.8333333333333,91.6195511429555,80.2710871541091,98.5047564810477
207,Princeton,120,35,2,0.5,84.1666666666667,82.6666666666667,90.5,91.3402120751493,82.7581271803236,91.250706332144
208,Princeton,120,35,2,0.9,82.8333333333333,82.6666666666667,89.5,92.4915942863271,80.2710871541091,89.0419703714364
209,Princeton,120,35,3,0.5,84.1666666666667,82.8333333333333,89.5,91.3402120751493,83.5805111416973,87.8497099704129
210,Princeton,120,35,3,0.9,82.8333333333333,82.6666666666667,89.5,92.4915942863271,81.0832440520292,85.6832683724734
211,Princeton,120,36,1,0.5,83.3333333333333,81.6666666666667,92.6666666666667,90.5033377117097,82.0912371925529,95.0918631096542
212,Princeton,120,36,1,0.9,82,81.6666666666667,89.3333333333333,91.0887800865309,79.7874720127954,98.4223076923077
213,Princeton,120,36,2,0.5,83.6666666666667,81.6666666666667,89.8333333333333,90.8938832794609,82.0912371925529,90.8539430001082
214,Princeton,120,36,2,0.9,82,81.6666666666667,89,92.0097079856803,79.7874720127954,88.429059309742
215,Princeton,120,36,3,0.5,83.6666666666667,82.1666666666667,88.6666666666667,90.8938832794609,82.9890302474287,87.0803161950934
216,Princeton,120,36,3,0.9,82,81.6666666666667,88.6666666666667,92.0097079856803,80.6061001418529,84.9881805522446
217,Princeton,120,37,1,0.5,90.1666666666667,88.5,95.6666666666667,95.0588140781623,88.4387236339366,96.9559074633421
218,Princeton,120,37,1,0.9,88.6666666666667,88.5,93.3333333333333,95.5996259060974,86.3625081747654,98.9975510448412
219,Princeton,120,37,2,0.5,90.6666666666667,88.5,93.6666666666667,95.2964452180522,88.4387236339366,94.3773049402285
220,Princeton,120,37,2,0.9,88.6666666666667,88.5,92.8333333333333,96.1410803429885,86.3625081747654,93.1220762322175
221,Princeton,120,37,3,0.5,90.6666666666667,89,92.8333333333333,95.2964452180522,89.1302369280119,91.7427177718628
222,Princeton,120,37,3,0.9,88.6666666666667,88.5,92.8333333333333,96.1410803429885,87.0916739080072,90.3440375439235
223,Princeton,120,38,1,0.5,89.5,88.3333333333333,95.5,94.7941353168166,88.0804316516584,96.7704274865218
224,Princeton,120,38,1,0.9,88.5,88.3333333333333,93.1666666666667,95.3739616326844,85.8888552627595,98.9685611490459
225,Princeton,120,38,2,0.5,90,88.3333333333333,93.5,95.0299712188834,88.0804316516584,94.2113055953756
226,Princeton,120,38,2,0.9,88.5,88.3333333333333,92.8333333333333,95.9395319860553,85.8888552627595,92.8313977247752
227,Princeton,120,38,3,0.5,90,88.8333333333333,92.6666666666667,95.0299712188834,88.7440324376991,91.6405689499705
228,Princeton,120,38,3,0.9,88.5,88.5,92.6666666666667,95.9395319860553,86.6044310064737,90.0593142287553
229,Princeton,120,39,1,0.5,88.8333333333333,88,95.3333333333333,94.5011574629182,87.7380054260218,96.6634799479817
230,Princeton,120,39,1,0.9,88.1666666666667,88,93.1666666666667,95.197022348546,85.2377986335189,98.9600400634342
231,Princeton,120,39,2,0.5,89.3333333333333,88,93.5,94.7325945095244,87.7380054260218,94.1520912781426
232,Princeton,120,39,2,0.9,88.1666666666667,88,92.8333333333333,95.7882914731322,85.2377986335189,92.5440120243354
233,Princeton,120,39,3,0.5,89.3333333333333,88.3333333333333,92.6666666666667,94.7325945095244,88.4435859407261,91.3730151625019
234,Princeton,120,39,3,0.9,88.1666666666667,88,92.6666666666667,95.7882914731322,85.9106392082556,89.8938889952601
235,Princeton,120,40,1,0.5,88.6666666666667,87.5,95.1666666666667,94.2538125865821,87.2461725906814,96.4971752993516
236,Princeton,120,40,1,0.9,87.8333333333333,87.5,93,94.8525554059829,85.0200609913712,98.913850406601
237,Princeton,120,40,2,0.5,89,87.5,93.3333333333333,94.4933910922249,87.2461725906814,93.8974413611975
238,Princeton,120,40,2,0.9,87.8333333333333,87.5,92.6666666666667,95.4655403232167,85.0200609913712,92.2621781765155
239,Princeton,120,40,3,0.5,89,88,92.3333333333333,94.4933910922249,87.9792101456919,90.9622103250983
240,Princeton,120,40,3,0.9,87.8333333333333,87.6666666666667,92.3333333333333,95.4655403232167,85.6472026800257,89.7509756658285
241,Princeton,120,41,1,0.5,88.1666666666667,86.8333333333333,95.1666666666667,93.9616228592012,86.7151349831775,96.4924041998761
242,Princeton,120,41,1,0.9,87.1666666666667,86.8333333333333,92.5,94.5922932433762,84.4603093730501,98.8271377323626
243,Princeton,120,41,2,0.5,88.5,86.8333333333333,93,94.226009801279,86.7151349831775,93.6234669207131
244,Princeton,120,41,2,0.9,87.1666666666667,86.8333333333333,92.3333333333333,95.2119059616288,84.4603093730501,92.1035453640424
245,Princeton,120,41,3,0.5,88.5,87.3333333333333,92,94.226009801279,87.4744703878074,90.5325759558026
246,Princeton,120,41,3,0.9,87.1666666666667,86.8333333333333,92,95.2119059616288,85.2345901949251,88.9518187593763
247,Princeton,120,42,1,0.5,87.5,86.5,94.8333333333333,93.6344440414465,86.1740044464527,96.2550301562176
248,Princeton,120,42,1,0.9,86.6666666666667,86.5,92.3333333333333,94.2904160595521,83.8391584694194,98.7978506590013
249,Princeton,120,42,2,0.5,88,86.5,92.6666666666667,93.9055511884932,86.1740044464527,93.3131700374953
250,Princeton,120,42,2,0.9,86.6666666666667,86.5,91.8333333333333,94.9566589956597,83.8391584694194,91.5682606446237
251,Princeton,120,42,3,0.5,88,86.8333333333333,91.6666666666667,93.9055511884932,86.9755269897254,89.996687659725
252,Princeton,120,42,3,0.9,86.6666666666667,86.5,91.6666666666667,94.9566589956597,84.5669121904913,88.5570135979257
253,Princeton,120,43,1,0.5,92.6666666666667,91.3333333333333,96.6666666666667,96.435849665839,91.0393136331293,97.5950626377355
254,Princeton,120,43,1,0.9,91.8333333333333,91.3333333333333,95.1666666666667,96.9918153348212,88.9940002840295,99.2328205128205
255,Princeton,120,43,2,0.5,92.6666666666667,91.3333333333333,95.3333333333333,96.5996196159139,91.0393136331293,95.8179487179487
256,Princeton,120,43,2,0.9,92,91.3333333333333,94.6666666666667,97.4240889179328,88.9940002840295,94.5420979391581
257,Princeton,120,43,3,0.5,92.6666666666667,91.8333333333333,94.5,96.5996196159139,91.5657631684134,93.843563969795
258,Princeton,120,43,3,0.9,92,91.5,94.5,97.4240889179328,89.5931179736693,92.2951801445864
259,Princeton,120,44,1,0.5,92.5,91,96.5,96.1960171577073,90.6393417360708,97.526605004459
260,Princeton,120,44,1,0.9,91.3333333333333,91,95.1666666666667,96.7005156460679,88.7564586693159,99.2328205128205
261,Princeton,120,44,2,0.5,92.5,91,95.3333333333333,96.3634928664261,90.6393417360708,95.7092788524139
262,Princeton,120,44,2,0.9,91.3333333333333,91,94.5,97.1701984090102,88.7564586693159,94.136160377509
263,Princeton,120,44,3,0.5,92.5,91.5,94.3333333333333,96.3634928664261,91.1870928041685,93.6203439500911
264,Princeton,120,44,3,0.9,91.3333333333333,91.1666666666667,94.3333333333333,97.1701984090102,89.2442914148086,92.275733428284
265,Princeton,120,45,1,0.5,92.1666666666667,90.3333333333333,96.5,95.9959540533964,90.1001491494011,97.3265538037071
266,Princeton,120,45,1,0.9,90.3333333333333,90.3333333333333,94.6666666666667,96.4335170202751,88.4062001599874,99.1471794871795
267,Princeton,120,45,2,0.5,92.3333333333333,90.3333333333333,95,96.1756452958587,90.1001491494011,95.3766734496033
268,Princeton,120,45,2,0.9,90.6666666666667,90.3333333333333,93.6666666666667,96.9082712897585,88.4062001599874,93.9954870039641
269,Princeton,120,45,3,0.5,92.3333333333333,90.6666666666667,93.6666666666667,96.1756452958587,90.7523999331971,92.8473948200672
270,Princeton,120,45,3,0.9,90.6666666666667,90.3333333333333,93.6666666666667,96.9082712897585,88.9843944761215,91.7533823352566
271,Princeton,120,46,1,0.5,92,89.8333333333333,96.1666666666667,95.7742509719335,89.5889462249054,97.1718159491556
272,Princeton,120,46,1,0.9,90.1666666666667,89.8333333333333,94.1666666666667,96.2116503112288,87.900152927395,99.0835897435897
273,Princeton,120,46,2,0.5,92,89.8333333333333,94.8333333333333,95.970017241665,89.5889462249054,95.0475009401716
274,Princeton,120,46,2,0.9,90.1666666666667,89.8333333333333,93.6666666666667,96.7019293841658,87.900152927395,93.7634332393087
275,Princeton,120,46,3,0.5,92,90.3333333333333,93.5,95.970017241665,90.1905941173872,92.6754863756865
276,Princeton,120,46,3,0.9,90.1666666666667,90,93.5,96.7019293841658,88.5803735437461,91.0816433931045
277,Princeton,120,47,1,0.5,91.3333333333333,89.5,96.1666666666667,95.5274490728019,89.1530078916115,97.0923076923077
278,Princeton,120,47,1,0.9,89.5,89.5,94,96.0558997678486,87.2280593593988,99.0733333333334
