Date,ID,Name,value
2001/08/01,9339078,Tsangatsini Dispensary,25.7
2001/09/01,9339078,Tsangatsini Dispensary,1.2
2001/10/01,9339078,Tsangatsini Dispensary,0
2001/11/01,9339078,Tsangatsini Dispensary,79.7
2001/12/01,9339078,Tsangatsini Dispensary,128.3
2002/01/01,9339078,Tsangatsini Dispensary,81.4
2002/02/01,9339078,Tsangatsini Dispensary,45.8
2002/03/01,9339078,Tsangatsini Dispensary,29.8
2002/04/01,9339078,Tsangatsini Dispensary,49.4
2002/05/01,9339078,Tsangatsini Dispensary,36.1
2002/06/01,9339078,Tsangatsini Dispensary,13.5
2002/07/01,9339078,Tsangatsini Dispensary,19.5
2002/08/01,9339078,Tsangatsini Dispensary,79.3
2002/09/01,9339078,Tsangatsini Dispensary,108.5
2002/10/01,9339078,Tsangatsini Dispensary,207.2
2002/11/01,9339078,Tsangatsini Dispensary,42.2
2002/12/01,9339078,Tsangatsini Dispensary,54.5
2003/01/01,9339078,Tsangatsini Dispensary,0
2003/02/01,9339078,Tsangatsini Dispensary,0
2003/03/01,9339078,Tsangatsini Dispensary,48.5
2003/04/01,9339078,Tsangatsini Dispensary,147.3
2003/05/01,9339078,Tsangatsini Dispensary,150.5
2003/06/01,9339078,Tsangatsini Dispensary,29
2003/07/01,9339078,Tsangatsini Dispensary,16.9
2003/08/01,9339078,Tsangatsini Dispensary,24
2003/09/01,9339078,Tsangatsini Dispensary,28.9
2003/10/01,9339078,Tsangatsini Dispensary,48.4
2003/11/01,9339078,Tsangatsini Dispensary,25
2003/12/01,9339078,Tsangatsini Dispensary,NA
2004/01/01,9339078,Tsangatsini Dispensary,65.5
2004/02/01,9339078,Tsangatsini Dispensary,52.5
2004/03/01,9339078,Tsangatsini Dispensary,38
2004/04/01,9339078,Tsangatsini Dispensary,66.1
2004/05/01,9339078,Tsangatsini Dispensary,3.6
2004/06/01,9339078,Tsangatsini Dispensary,64
2004/07/01,9339078,Tsangatsini Dispensary,27.7
2004/08/01,9339078,Tsangatsini Dispensary,6.9
2004/09/01,9339078,Tsangatsini Dispensary,6.2
2004/10/01,9339078,Tsangatsini Dispensary,232.3
2004/11/01,9339078,Tsangatsini Dispensary,44.8
2004/12/01,9339078,Tsangatsini Dispensary,NA
2005/01/01,9339078,Tsangatsini Dispensary,41.5
2005/02/01,9339078,Tsangatsini Dispensary,4.4
2005/03/01,9339078,Tsangatsini Dispensary,46.2
2005/04/01,9339078,Tsangatsini Dispensary,105.8
2005/05/01,9339078,Tsangatsini Dispensary,56.4
2005/06/01,9339078,Tsangatsini Dispensary,NA
2005/07/01,9339078,Tsangatsini Dispensary,69.6
2005/08/01,9339078,Tsangatsini Dispensary,29.5
2005/09/01,9339078,Tsangatsini Dispensary,20.7
2005/10/01,9339078,Tsangatsini Dispensary,38.2
2005/11/01,9339078,Tsangatsini Dispensary,222.4
2005/12/01,9339078,Tsangatsini Dispensary,8.3
2006/01/01,9339078,Tsangatsini Dispensary,0
2006/02/01,9339078,Tsangatsini Dispensary,3.9
2006/03/01,9339078,Tsangatsini Dispensary,64.5
2006/04/01,9339078,Tsangatsini Dispensary,156.7
2006/05/01,9339078,Tsangatsini Dispensary,79.3
2006/06/01,9339078,Tsangatsini Dispensary,52.7
2006/07/01,9339078,Tsangatsini Dispensary,25.3
2006/08/01,9339078,Tsangatsini Dispensary,22.4
2006/09/01,9339078,Tsangatsini Dispensary,154.9
2006/10/01,9339078,Tsangatsini Dispensary,254.6
2006/11/01,9339078,Tsangatsini Dispensary,208.9
2006/12/01,9339078,Tsangatsini Dispensary,17.3
2007/01/01,9339078,Tsangatsini Dispensary,94.4
2007/02/01,9339078,Tsangatsini Dispensary,0
2007/03/01,9339078,Tsangatsini Dispensary,0
2007/04/01,9339078,Tsangatsini Dispensary,4.9
2007/05/01,9339078,Tsangatsini Dispensary,230
2007/06/01,9339078,Tsangatsini Dispensary,32.4
2007/07/01,9339078,Tsangatsini Dispensary,15.9
2007/08/01,9339078,Tsangatsini Dispensary,62.8
2007/09/01,9339078,Tsangatsini Dispensary,45.6
2007/10/01,9339078,Tsangatsini Dispensary,77.8
2007/11/01,9339078,Tsangatsini Dispensary,61.5
2007/12/01,9339078,Tsangatsini Dispensary,70.1
2008/01/01,9339078,Tsangatsini Dispensary,38
2008/02/01,9339078,Tsangatsini Dispensary,0
2008/03/01,9339078,Tsangatsini Dispensary,58.8
2008/04/01,9339078,Tsangatsini Dispensary,56.9
2008/05/01,9339078,Tsangatsini Dispensary,156.1
2008/06/01,9339078,Tsangatsini Dispensary,88
2008/07/01,9339078,Tsangatsini Dispensary,0
2008/08/01,9339078,Tsangatsini Dispensary,14.4
2008/09/01,9339078,Tsangatsini Dispensary,6.3
2008/10/01,9339078,Tsangatsini Dispensary,31.3
2008/11/01,9339078,Tsangatsini Dispensary,244.9
2008/12/01,9339078,Tsangatsini Dispensary,34.1
2009/01/01,9339078,Tsangatsini Dispensary,47.8
2009/02/01,9339078,Tsangatsini Dispensary,32.3
2009/03/01,9339078,Tsangatsini Dispensary,3.5
2009/04/01,9339078,Tsangatsini Dispensary,13
2009/05/01,9339078,Tsangatsini Dispensary,66.3
2009/06/01,9339078,Tsangatsini Dispensary,62.2
2009/07/01,9339078,Tsangatsini Dispensary,12.4
2009/08/01,9339078,Tsangatsini Dispensary,9.4
2009/09/01,9339078,Tsangatsini Dispensary,0
2009/10/01,9339078,Tsangatsini Dispensary,192.6
2009/11/01,9339078,Tsangatsini Dispensary,0
2009/12/01,9339078,Tsangatsini Dispensary,103.9
2010/01/01,9339078,Tsangatsini Dispensary,NA
2010/02/01,9339078,Tsangatsini Dispensary,24.2
2010/03/01,9339078,Tsangatsini Dispensary,NA
2010/04/01,9339078,Tsangatsini Dispensary,NA
2010/05/01,9339078,Tsangatsini Dispensary,NA
2010/06/01,9339078,Tsangatsini Dispensary,NA
2010/07/01,9339078,Tsangatsini Dispensary,NA
2010/08/01,9339078,Tsangatsini Dispensary,NA
2010/09/01,9339078,Tsangatsini Dispensary,NA
2010/10/01,9339078,Tsangatsini Dispensary,NA
2010/11/01,9339078,Tsangatsini Dispensary,NA
2010/12/01,9339078,Tsangatsini Dispensary,NA
